original_text,augmented_text,label,reason
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author Crazybob@google^com bob lee an enum cannot be implemented by anything, so it Should not be possible to give a successful valid jitable bind",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com Bob lee an enum cannot be enforced by anything, so it Should not be possible to receive a successful valid jitable back",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should Not be possible to induce a successful valid jitable binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be implemented By anything, so it should not be possible to have a Successful valid jitable adhere",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be enforced by anything, so it should not be potential to get a successful valid jitable binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be implemented by Anything, So it should not be potential to have a successful valid jitable binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be implemented by Anything, so it Should not be potential to let a successful valid jitable binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com Bob lee an enum cannot be implemented by anything, so it should not be Possible to have a successful valid jitable Binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com Bob lee An Enum cannot Be implemented by anything, so it should not be possible To have a successful valid jitable binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum Cannot be enforce by Anything, so it should not be possible to Have a successful valid jitable Binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot Be enforced by anything, so It should not be possible to have a successful valid jitable cover",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be apply by anything, so it should not be possible to have a successful valid jitable hold",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com Bob lee an Enum cannot be implemented by anything, so it should not be possible To ingest a successful Valid jitable binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be implemented By Anything, so it should not be possible to make a successful valid jitable attach",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be implemented by Anything, so It should not be potential To have a successful valid jitable binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible To consume a successful valid jitable binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be implement by anything, so it should not be possible to make A successful valid jitable truss",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding","@author crazybob@google^com bob lee an enum cannot be enforce by Anything, so it Should Not be possible to have a Successful valid jitable Binding",[0 1 0 0 0 0 1],Class has 1 samples (Target 100)
