original_text,augmented_text,label,reason
i only work with strategies of type class gtrlsemantictagreleasestrategy .,I only work With strategies of character class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i simply work with strategies of case class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only work with strategy of Type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,I Only Work with scheme of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i exclusively mould with scheme of typewrite class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i lone play with strategies of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only Work with strategy of Type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,I only work with Strategies of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only work With scheme of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i exclusively work With strategies of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only run with strategies of case class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only forge with strategies Of character class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i alone shape with strategies of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only play with strategies of eccentric class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only work with scheme Of typewrite class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i exclusively work with strategies of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only work With strategy of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only forge with scheme Of type class Gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only work with scheme of Type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i only work with strategy of typecast class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i Only study with strategies of typecast class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i sole work With scheme of case class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i merely work with scheme of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i just lick with scheme of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i but workplace with Strategies of Type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,I but work with strategies of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,i merely Work with strategies of typecast class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
i only work with strategies of type class gtrlsemantictagreleasestrategy .,I only work with scheme Of type class gtrlsemantictagreleasestrategy .,[1 0 0 0 0 1],Class has 1 samples (Target 100)
a rttextword represents one word of an original text.,a rttextword symbolize one word of An original text.,[0 0 0 1 1 0],Class has 1 samples (Target 100)
a rttextword represents one word of an original text.,a rttextword represents one articulate of an Original text.,[0 0 0 1 1 0],Class has 1 samples (Target 100)
a rttextword represents one word of an original text.,a rttextword represents one word of an archetype Text.,[0 0 0 1 1 0],Class has 1 samples (Target 100)
a rttextword represents one word of an original text.,a Rttextword map One word of an pilot text.,[0 0 0 1 1 0],Class has 1 samples (Target 100)
a rttextword represents one word of an original text.,A rttextword represents one word Of an original text.,[0 0 0 1 1 0],Class has 1 samples (Target 100)
a rttextword represents one word of an original text.,a rttextword represents One word of an archetype text.,[0 0 0 1 1 0],Class has 1 samples (Target 100)
a rttextword represents one word of an original text.,a rttextword typify one Word of An pilot text.,[0 0 0 1 1 0],Class has 1 samples (Target 100)
